,x,y,Ux,Uy,N,Q,M,PUx,PUy,PUtot,pile_number,UC1,UC2,UC3,UC4,UC5,UC6,UC7,UC8,UC9,UC10,UC11,UC12,UC13,UC14,UC_governing
10,0.1375,-1.45605111416771,-0.275034779901735,-0.140490465887186,-47.0874539892372,6.16501361873383,-14.8568883789296,-9.64436767389998e-05,-4.80131529911887e-06,9.65631162066461e-05,1.0,0.0,0.0,0.06762780354018515,0.0,0.0,0.5334429043128796,0.5334429043128796,0.5334429043128796,0.06198008304885544,0.0,0.0,0.0,0.5380164241245494,0.5380164241245494,0.5380164241245494
11,0.1375,-1.59203833562578,-0.279706331293226,-0.138560872104806,-47.1278068028899,5.62015724804857,-14.0576712301685,-9.55832583713346e-05,-4.79112759421696e-06,9.57032610965026e-05,1.0,0.0,0.0,0.0676857589385514,0.0,0.0,0.5047466722259225,0.5047466722259225,0.5047466722259225,0.05650235904153913,0.0,0.0,0.0,0.5093280341890102,0.5093280341890102,0.5093280341890102
12,0.1375,-1.72802555708386,-0.284082252307373,-0.136654061246268,-47.1681880882659,5.25365600650012,-13.3203469517137,-9.47154185269028e-05,-4.7809394345677e-06,9.48360052332624e-05,1.0,0.0,0.0,0.06774375522849166,0.0,0.0,0.4782727300054812,0.4782727300054812,0.4782727300054812,0.052817731757074673,0.0,0.0,0.0,0.482861946377939,0.482861946377939,0.482861946377939
13,0.1375,-1.86401277854193,-0.288144602023757,-0.134776588253066,-47.2085693736418,5.07387340583593,-12.6200216136651,-9.38359880819917e-05,-4.77075172966579e-06,9.39571856293588e-05,1.0,0.0,0.0,0.06780175151843178,0.0,0.0,0.4531272504969746,0.4531272504969746,0.4531272504969746,0.05101028392175356,0.0,0.0,0.0,0.45772432800594176,0.45772432800594176,0.45772432800594176
14,0.1375,-2.0,-0.291841425452597,-0.132921330615301,-47.2489221872945,5.08917295780342,-11.931466792894,-9.29405359784141e-05,-4.76056357001653e-06,9.306237797015e-05,1.0,0.0,0.0,0.06785970691679802,0.0,0.0,0.4284043964239986,0.4284043964239986,0.4284043964239986,0.0511640982618669,0.0,0.0,0.0,0.4330093362468323,0.4330093362468323,0.4330093362468323
15,0.1375,-2.0,-0.291841425452597,-0.132921330615301,-47.2489392131811,5.10177905071858,-11.931466792894,-9.29405359784141e-05,-4.76056357001653e-06,9.306237797015e-05,1.0,0.0,0.0,0.06785973136966639,0.0,0.0,0.4284043964239986,0.4284043964239986,0.4284043964239986,0.0512908338595676,0.0,0.0,0.0,0.43300933956556187,0.43300933956556187,0.43300933956556187
16,0.1375,-2.1,-0.292657054941318,-0.131585341698324,-47.2786131878535,5.14576725717378,-11.4193076954662,-9.22690887819044e-05,-4.75307206215803e-06,9.23914305478112e-05,1.0,0.0,0.0,0.06790234963757825,0.0,0.0,0.4100151059188873,0.4100151059188873,0.4100151059188873,0.05173307013962686,0.0,0.0,0.0,0.41462583500519123,0.41462583500519123,0.41462583500519123
17,0.1375,-2.2,-0.292773254439585,-0.130254787817674,-47.3083080995839,5.20233373704831,-10.9018958041386,-9.15844866540283e-05,-4.74558009955217e-06,9.17073537191165e-05,1.0,0.0,0.0,0.06794499797564948,0.0,0.0,0.39143721161180894,0.39143721161180894,0.39143721161180894,0.052301762333550154,0.0,0.0,0.0,0.39605373436172,0.39605373436172,0.39605373436172
18,0.1375,-2.3,-0.292197606411949,-0.12893125634098,-47.3380030113143,5.27212666997537,-10.3781598430106,-9.08848232938908e-05,-4.73808813694632e-06,9.10082445955048e-05,1.0,0.0,0.0,0.06798764631372073,0.0,0.0,0.37263224888533075,0.37263224888533075,0.37263224888533075,0.05300342692775276,0.0,0.0,0.0,0.37725456893661036,0.37725456893661036,0.37725456893661036
19,0.1375,-2.4,-0.290927966436133,-0.127613059470999,-47.3676769859865,5.35579423558815,-9.84700671324582,-9.01682142284699e-05,-4.73059662908781e-06,9.02922222653666e-05,1.0,0.0,0.0,0.06803026458163232,0.0,0.0,0.3535609695602172,0.3535609695602172,0.3535609695602172,0.05384458040864981,0.0,0.0,0.0,0.3581890864592641,0.3581890864592641,0.3581890864592641
20,0.1375,-2.4,-0.290927966436133,-0.127613059470999,-47.3676935799107,5.3519970336325,-9.84700671324582,-9.01682142284699e-05,-4.73059662908781e-06,9.02922222653666e-05,1.0,0.0,0.0,0.06803028841410894,0.0,0.0,0.3535609695602172,0.3535609695602172,0.3535609695602172,0.0538064051657194,0.0,0.0,0.0,0.35818908970192403,0.35818908970192403,0.35818908970192403
21,0.1375,-2.53,-0.288276580712127,-0.125920059797306,-47.4062697469847,5.48595572467454,-9.1427917905155,-8.92082098289393e-05,-4.72085730507388e-06,8.93330352925441e-05,1.0,0.0,0.0,0.06808569216239418,0.0,0.0,0.32827583285726525,0.32827583285726525,0.32827583285726525,0.055153161443868025,0.0,0.0,0.0,0.33291149433449757,0.33291149433449757,0.33291149433449757
22,0.1375,-2.66,-0.28451817661051,-0.124235806200607,-47.4448731322342,5.62697863648831,-8.42033875751132,-8.82122185430489e-05,-4.71111752631259e-06,8.83379314260491e-05,1.0,0.0,0.0,0.06814113500188677,0.0,0.0,0.3023358490379102,0.3023358490379102,0.3023358490379102,0.056570938001481545,0.0,0.0,0.0,0.30697906331725555,0.30697906331725555,0.30697906331725555
23,0.1375,-2.79,-0.27969956465145,-0.122562818513664,-47.4834765174837,5.77412622083028,-7.67917397059487,-8.71759693836793e-05,-4.70137820229866e-06,8.73026494156119e-05,1.0,0.0,0.0,0.06819657784137935,0.0,0.0,0.27572401172560534,0.27572401172560534,0.27572401172560534,0.05805028907221395,0.0,0.0,0.0,0.28037478495488066,0.28037478495488066,0.28037478495488066
24,0.1375,-2.92,-0.273871457376973,-0.120898362241912,-47.5220526845577,5.92645892945693,-6.91885488498299,-8.60952131915837e-05,-4.69163887828472e-06,8.62229505982514e-05,1.0,0.0,0.0,0.06825198158966461,0.0,0.0,0.24842443116144577,0.24842443116144577,0.24842443116144577,0.05958176888971936,0.0,0.0,0.0,0.2530827641523617,0.2530827641523617,0.2530827641523617
25,0.1375,-2.92,-0.273871457376973,-0.120898362241912,-47.5220714429067,5.92490697677732,-6.91885488498299,-8.60952131915837e-05,-4.69163887828472e-06,8.62229505982514e-05,1.0,0.0,0.0,0.068252008530725,0.0,0.0,0.24842443116144577,0.24842443116144577,0.24842443116144577,0.05956616630359079,0.0,0.0,0.0,0.25308276782992395,0.25308276782992395,0.25308276782992395
26,0.1375,-3.05,-0.267027102210973,-0.119255909789819,-47.5606476099808,6.07899315405033,-6.13884554212787,-8.49657735670917e-05,-4.68189955427078e-06,8.5094669993429e-05,1.0,0.0,0.0,0.0683074122790104,0.0,0.0,0.22041786352552512,0.22041786352552512,0.22041786352552512,0.06111527465187425,0.0,0.0,0.0,0.2250837660977798,0.2250837660977798,0.2250837660977798
27,0.1375,-3.18,-0.259212025909589,-0.117621692901246,-47.5992509952303,6.2385013190691,-5.33807278489533,-8.37835468701087e-05,-4.67216023025685e-06,8.39137164434569e-05,1.0,0.0,0.0,0.06836285511850297,0.0,0.0,0.19166577665391774,0.19166577665391774,0.19166577665391774,0.06271889305829463,0.0,0.0,0.0,0.19633925661387117,0.19633925661387117,0.19633925661387117
28,0.1375,-3.31,-0.250446636810283,-0.115998080436384,-47.6378543804798,6.40320043064464,-4.5162355191585,-8.25445094960742e-05,-4.66242090624291e-06,8.2676080075524e-05,1.0,0.0,0.0,0.06841829795799555,0.0,0.0,0.16215735963377206,0.16215735963377206,0.16215735963377206,0.06437469874581252,0.0,0.0,0.0,0.16683842312924113,0.16683842312924113,0.16683842312924113
29,0.1375,-3.44,-0.240747989975015,-0.114382495263127,-47.6764305475537,6.57285944758798,-3.67303491037702,-8.12447106000036e-05,-4.65268158222898e-06,8.13778252743581e-05,1.0,0.0,0.0,0.06847370170628067,0.0,0.0,0.13188188268365258,0.13188188268365258,0.13188188268365258,0.06608036893738868,0.0,0.0,0.0,0.1365705305090133,0.1365705305090133,0.1365705305090133
30,0.1375,-3.44,-0.240747989975015,-0.114382495263127,-47.6764493059029,6.57278961761827,-3.67303491037702,-8.12447106000036e-05,-4.65268158222898e-06,8.13778252743581e-05,1.0,0.0,0.0,0.06847372864734133,0.0,0.0,0.13188188268365258,0.13188188268365258,0.13188188268365258,0.06607966690044446,0.0,0.0,0.0,0.13657053419852233,0.13657053419852233,0.13657053419852233
31,0.1375,-3.57,-0.230110476307573,-0.112787602762853,-47.715025472977,6.75033349023323,-2.80727823942182,-7.98802575445734e-05,-4.64294225821504e-06,8.00150764431335e-05,1.0,0.0,0.0,0.06852913239562673,0.0,0.0,0.10079652071528959,0.10079652071528959,0.10079652071528959,0.06786460764024298,0.0,0.0,0.0,0.10549276270218692,0.10549276270218692,0.10549276270218692
32,0.1375,-3.7,-0.21853137916974,-0.111200450375987,-47.7536288582265,6.93110268706622,-1.91779471559579,-7.84473304520361e-05,-4.63320293420111e-06,7.85840328850616e-05,1.0,0.0,0.0,0.06858457523511932,0.0,0.0,0.06885923599010159,0.06885923599010159,0.06885923599010159,0.06968197423913212,0.0,0.0,0.0,0.07356307995028333,0.07356307995028333,0.07356307995028333
33,0.1375,-3.83,-0.205978004488067,-0.109623260319553,-47.7922322434761,7.11434987351184,-1.00466774185533,-7.694215310039e-05,-4.62346361018717e-06,7.7080940182892e-05,1.0,0.0,0.0,0.06864001807461205,0.0,0.0,0.036073023126756656,0.036073023126756656,0.036073023126756656,0.07152425335427563,0.0,0.0,0.0,0.040784475208039725,0.040784475208039725,0.07152425335427563
34,0.1375,-3.96,-0.192414355157558,-0.108053608113858,-47.83080841055,7.29932771496469,-0.0680025910090501,-7.53610656829551e-05,-4.61372428617324e-06,7.55021633641016e-05,1.0,0.0,0.0,0.06869542182289717,0.0,0.0,0.002441661990280239,0.002441661990280239,0.002441661990280239,0.0733839316428372,0.0,0.0,0.0,0.0071607229697060164,0.0071607229697060164,0.0733839316428372
35,0.1375,-3.96,-0.192414355157558,-0.108053608113858,-47.8308271688992,7.29663075791778,-0.0680025910090498,-7.53610656829551e-05,-4.61372428617324e-06,7.55021633641016e-05,1.0,0.0,0.0,0.06869544876395782,0.0,0.0,0.002441661990280228,0.002441661990280228,0.002441661990280228,0.07335681773326873,0.0,0.0,0.0,0.007160726671161782,0.007160726671161782,0.07335681773326873
36,0.1375,-4.09,-0.177785928352597,-0.10650337526483,-47.8694033359732,7.48174575718398,0.892453449683949,-7.37005248083733e-05,-4.6039849621593e-06,7.38441875475751e-05,1.0,0.0,0.0,0.0687508525122431,0.0,0.0,0.03204392117791181,0.03204392117791181,0.03204392117791181,0.07521787494054613,0.0,0.0,0.0,0.03677060089907202,0.03677060089907202,0.07521787494054613
37,0.1375,-4.22,-0.162021696674871,-0.104960401236963,-47.9080067212228,7.6567517216766,1.87683640840012,-7.19571544323117e-05,-4.59424563814537e-06,7.21036695805364e-05,1.0,0.0,0.0,0.06880629535173581,0.0,0.0,0.06738861052742502,0.06738861052742502,0.06738861052742502,0.07697730077219991,0.0,0.0,0.0,0.07212291680745532,0.07212291680745532,0.07697730077219991
38,0.1375,-4.35,-0.145030983802301,-0.103426765665506,-47.9466101064724,7.81959597755272,2.88314225354206,-7.01278040651232e-05,-4.58450585938408e-06,7.02774970881223e-05,1.0,0.0,0.0,0.06886173819122854,0.0,0.0,0.10352045045030252,0.10352045045030252,0.10352045045030252,0.07861445863225082,0.0,0.0,0.0,0.10826238943701982,0.10826238943701982,0.10826238943701982
39,0.1375,-4.48,-0.126708098739435,-0.101900192292123,-47.9851862735463,7.96822585096947,3.90929280627495,-6.8209548771847e-05,-4.57476653537015e-06,6.83627898239395e-05,1.0,0.0,0.0,0.06891714193951365,0.0,0.0,0.1403648230504511,0.1403648230504511,0.1403648230504511,0.08010871192472012,0.0,0.0,0.0,0.14511439550356217,0.14511439550356217,0.14511439550356217
40,0.1375,-4.48,-0.126708098739435,-0.101900192292123,-47.9852050318955,7.95795535691291,3.90929280627495,-6.8209548771847e-05,-4.57476653537015e-06,6.83627898239395e-05,1.0,0.0,0.0,0.06891716888057431,0.0,0.0,0.1403648230504511,0.1403648230504511,0.1403648230504511,0.0800054573150881,0.0,0.0,0.0,0.14511439921696467,0.14511439921696467,0.14511439921696467
41,0.1375,-4.61,-0.106922569446389,-0.100391800462304,-48.0237811989696,8.08936908230847,4.95259669186737,-6.61996891722083e-05,-4.56502721135621e-06,6.63569010724387e-05,1.0,0.0,0.0,0.06897257262885974,0.0,0.0,0.17782509337196983,0.17782509337196983,0.17782509337196983,0.08132662773213727,0.0,0.0,0.0,0.18258230914701318,0.18258230914701318,0.18258230914701318
42,0.1375,-4.74,-0.0855013767117632,-0.0988901994396353,-48.0623845842192,8.16924385842387,6.01035715190987,-6.40958751318976e-05,-4.55528788734227e-06,6.42575431887991e-05,1.0,0.0,0.0,0.06902801546835245,0.0,0.0,0.21580443315570533,0.21580443315570533,0.21580443315570533,0.08212965033083804,0.0,0.0,0.0,0.22056930007520442,0.22056930007520442,0.22056930007520442
43,0.1375,-4.87,-0.0621638164061585,-0.0973973300783994,-48.1009879694688,8.18975433664581,7.0745199009208,-6.18963895249181e-05,-4.54554856332834e-06,6.20630731430692e-05,1.0,0.0,0.0,0.06908345830784517,0.0,0.0,0.25401364985137975,0.25401364985137975,0.25401364985137975,0.08233585281832397,0.0,0.0,0.0,0.2587861740631515,0.2587861740631515,0.2587861740631515
44,0.1375,-5.0,-0.036931542811859,-0.0959110601814585,-48.1395641365427,8.14307516836095,8.1367227277611,-5.96003555983771e-05,-4.5358092393144e-06,5.97727024059348e-05,1.0,0.0,0.0,0.06913886205613029,0.0,0.0,0.2921524947068504,0.2921524947068504,0.2921524947068504,0.08186656290172822,0.0,0.0,0.0,0.296932676953267,0.296932676953267,0.296932676953267
45,0.1375,-5.0,-0.036931542811859,-0.0959110601814585,-48.1395832278785,7.99321069779172,8.1367227277611,-5.96003555983771e-05,-4.5358092393144e-06,5.97727024059348e-05,1.0,0.0,0.0,0.06913888947543198,0.0,0.0,0.2921524947068504,0.2921524947068504,0.2921524947068504,0.08035989756302922,0.0,0.0,0.0,0.2969326807447464,0.2969326807447464,0.2969326807447464
46,0.1375,-5.13461538461539,-0.0336259961531453,-0.0944133037299863,-48.1795289630133,7.29661160269196,9.16643018656044,-5.71190321352333e-05,-4.52572430731379e-06,5.72980454515826e-05,1.0,0.0,0.0,0.06919626022069636,0.0,0.0,0.3291245795340859,0.3291245795340859,0.3291245795340859,0.07335662515583735,0.0,0.0,0.0,0.33391270196261624,0.33391270196261624,0.33391270196261624
47,0.1375,-5.26923076923077,-0.0310169315696829,-0.0929398167654168,-48.2195028826484,6.511509857537,10.0973082409162,-5.45386101293843e-05,-4.51563892056583e-06,5.47252317464797e-05,1.0,0.0,0.0,0.06925367144502018,0.0,0.0,0.3625481525065333,0.3625481525065333,0.3625481525065333,0.06546358965326539,0.0,0.0,0.0,0.3673442235151481,0.3673442235151481,0.3673442235151481
48,0.1375,-5.40384615384616,-0.0287627538388623,-0.0914975102006033,-48.2594768022835,5.62214712273266,10.9152582892779,-5.18663073307835e-05,-4.50555398856522e-06,5.20616351344746e-05,1.0,0.0,0.0,0.06931108266934399,0.0,0.0,0.39191699733138496,0.39191699733138496,0.39191699733138496,0.05652236428496663,0.0,0.0,0.0,0.3967210235121816,0.3967210235121816,0.3967210235121816
49,0.1375,-5.53846153846154,-0.0267685139218278,-0.0900787598808681,-48.2994225374182,4.61276505868472,11.6054983015644,-4.91105893161148e-05,-4.49546860181727e-06,4.93159124515203e-05,1.0,0.0,0.0,0.06936845341460823,0.0,0.0,0.41670035892338997,0.41670035892338997,0.41670035892338997,0.04637452228059401,0.0,0.0,0.0,0.4215123412525246,0.4215123412525246,0.4215123412525246
50,0.1375,-5.53846153846154,-0.0267685139218278,-0.0900787598808681,-48.2994419617407,4.65499446266405,11.6054983015645,-4.91105893161148e-05,-4.49546860181727e-06,4.93159124515203e-05,1.0,0.0,0.0,0.06936848131215109,0.0,0.0,0.41670035892339347,0.41670035892339347,0.41670035892339347,0.0467990764061176,0.0,0.0,0.0,0.4215123451229477,0.4215123451229477,0.4215123451229477
51,0.1375,-5.67307692307692,-0.0249649352045462,-0.0887205510432654,-48.3393876968755,3.73128523387735,12.1697089704598,-4.62803873233497e-05,-4.48538366981666e-06,4.6497235589492e-05,1.0,0.0,0.0,0.06942585205741547,0.0,0.0,0.43695858326912324,0.43695858326912324,0.43695858326912324,0.03751254789964008,0.0,0.0,0.0,0.4417785322030214,0.4417785322030214,0.4417785322030214
52,0.1375,-5.80769230769231,-0.0233138256488852,-0.0873849481967833,-48.3793616165105,2.82529315553673,12.6107857212842,-4.33880741184112e-05,-4.4752982830687e-06,4.36182676229487e-05,1.0,0.0,0.0,0.06948326328173915,0.0,0.0,0.45279563184777105,0.45279563184777105,0.45279563184777105,0.028404139106102066,0.0,0.0,0.0,0.45762355572405056,0.45762355572405056,0.45762355572405056
53,0.1375,-5.94230769230769,-0.021810147747378,-0.0860784007326136,-48.4193355361455,1.94247246630269,12.9315797963166,-4.04546481149737e-05,-4.46521335106809e-06,4.07003278165778e-05,1.0,0.0,0.0,0.06954067450606283,0.0,0.0,0.46431387972761257,0.46431387972761257,0.46431387972761257,0.019528684318832444,0.0,0.0,0.0,0.46914978513837075,0.46914978513837075,0.46914978513837075
54,0.1375,-6.07692307692308,-0.020428962637599,-0.0847938133536238,-48.4592812712802,1.08827740483572,13.1351268284458,-3.75057788915001e-05,-4.45512796432013e-06,3.77694534701862e-05,1.0,0.0,0.0,0.06959804525132705,0.0,0.0,0.47162232260029774,0.47162232260029774,0.47162232260029774,0.010941017831159958,0.0,0.0,0.0,0.4764662105031035,0.4764662105031035,0.4764662105031035
55,0.1375,-6.07692307692308,-0.020428962637599,-0.0847938133536238,-48.4593006956028,1.09356623898937,13.1351268284458,-3.75057788915001e-05,-4.45512796432013e-06,3.77694534701862e-05,1.0,0.0,0.0,0.06959807314887007,0.0,0.0,0.47162232260029774,0.47162232260029774,0.47162232260029774,0.010994189227096334,0.0,0.0,0.0,0.4764662143863332,0.4764662143863332,0.4764662143863332
56,0.1375,-6.21153846153846,-0.0191572562134338,-0.0835657008422799,-48.4992464307376,0.292825531795811,13.227980303893,-3.4569497074699e-05,-4.44504303231952e-06,3.48541035684006e-05,1.0,0.0,0.0,0.06965544389413443,0.0,0.0,0.4749562661795163,0.4749562661795163,0.4749562661795163,0.002943927118729892,0.0,0.0,0.0,0.4798081470436052,0.4798081470436052,0.4798081470436052
57,0.1375,-6.34615384615385,-0.0179833485527266,-0.0823586891565861,-48.5392203503727,-0.458733181802822,13.2160707270898,-3.16724654112477e-05,-4.43495810031891e-06,3.19814621082005e-05,1.0,0.0,0.0,0.06971285511845826,0.0,0.0,0.4745286477524945,0.4745286477524945,0.4745286477524945,0.004611882870624386,0.0,0.0,0.0,0.47938852992126163,0.47938852992126163,0.47938852992126163
58,0.1375,-6.48076923076923,-0.016899470684643,-0.0811788113232023,-48.5791942700077,-1.15260275751872,13.1070338958961,-2.88380306301406e-05,-4.42487271357095e-06,2.9175529286651e-05,1.0,0.0,0.0,0.06977026634278193,0.0,0.0,0.4706136338932309,0.4706136338932309,0.4706136338932309,0.011587714002166648,0.0,0.0,0.0,0.47548152395877363,0.47548152395877363,0.47548152395877363
59,0.1375,-6.61538461538462,-0.015900872359059,-0.0800194512229293,-48.6191400051425,-1.78027605106407,12.9088228193399,-2.60873239312787e-05,-4.41478778157034e-06,2.6458246749393e-05,1.0,0.0,0.0,0.06982763708804632,0.0,0.0,0.46349678077780493,0.46349678077780493,0.46349678077780493,0.01789803953709699,0.0,0.0,0.0,0.46837267967910484,0.46837267967910484,0.46837267967910484
60,0.1375,-6.61538461538462,-0.015900872359059,-0.0800194512229293,-48.6191594294653,-1.78178451295467,12.9088228193399,-2.60873239312787e-05,-4.41478778157034e-06,2.6458246749393e-05,1.0,0.0,0.0,0.06982766498558961,0.0,0.0,0.46349678077780493,0.46349678077780493,0.46349678077780493,0.01791320488774136,0.0,0.0,0.0,0.46837268357514467,0.46837268357514467,0.46837268357514467
61,0.1375,-6.75,-0.0149840420711325,-0.0789128948480831,-48.6591051646002,-2.34657699821699,12.6303452307167,-2.34395065490389e-05,-4.40470239482238e-06,2.38497771572271e-05,1.0,0.0,0.0,0.06988503573085413,0.0,0.0,0.45349792436370634,0.45349792436370634,0.45349792436370634,0.023591357006587384,0.0,0.0,0.0,0.4583818425828091,0.4583818425828091,0.4583818425828091
62,0.1375,-6.88461538461539,-0.0141419757893222,-0.0778260819249108,-48.6990790842355,-2.84922557222265,12.2798063149907,-2.09116551559418e-05,-4.39461746282177e-06,2.13684342899888e-05,1.0,0.0,0.0,0.06994244695517823,0.0,0.0,0.44091167531139724,0.44091167531139724,0.44091167531139724,0.028644744117783744,0.0,0.0,0.0,0.4458036211974752,0.4458036211974752,0.4458036211974752
63,0.1375,-7.01923076923077,-0.0133709212061268,-0.0767646713573831,-48.7390530038708,-3.28833685166282,11.8659182537863,-1.85175904334756e-05,-4.38453207607381e-06,1.9029589511812e-05,1.0,0.0,0.0,0.06999985817950234,0.0,0.0,0.42605084821233746,0.42605084821233746,0.42605084821233746,0.033059357815422345,0.0,0.0,0.0,0.4309508283574879,0.4309508283574879,0.4309508283574879
64,0.1375,-7.15384615384616,-0.012667288183241,-0.075722479879713,-48.7789987390057,-3.66251745322866,11.3974296589613,-1.62688502314268e-05,-4.3744471440732e-06,1.68466992514523e-05,1.0,0.0,0.0,0.07005722892476686,0.0,0.0,0.40922956570103186,0.40922956570103186,0.40922956570103186,0.036821189693595005,0.0,0.0,0.0,0.41413758102564907,0.41413758102564907,0.41413758102564907
65,0.1375,-7.15384615384616,-0.012667288183241,-0.075722479879713,-48.7790181633288,-3.66983602734981,11.3974296589613,-1.62688502314268e-05,-4.3744471440732e-06,1.68466992514523e-05,1.0,0.0,0.0,0.07005725682231058,0.0,0.0,0.40922956570103186,0.40922956570103186,0.40922956570103186,0.03689476711935278,0.0,0.0,0.0,0.41413758493449904,0.41413758493449904,0.41413758493449904
66,0.1375,-7.28846153846154,-0.0120247807188246,-0.0747297907530396,-48.8189638984638,-3.96684458144302,10.8827282425695,-1.41763157444075e-05,-4.36436175732524e-06,1.48329222216642e-05,1.0,0.0,0.0,0.07011462756757525,0.0,0.0,0.3907489921508269,0.3907489921508269,0.3907489921508269,0.03988074833324317,0.0,0.0,0.0,0.3956650531497667,0.3956650531497667,0.3956650531497667
67,0.1375,-7.42307692307693,-0.0114378665907802,-0.0737556259915428,-48.8589378180993,-4.19533671495985,10.3325296714198,-1.22478277262417e-05,-4.35427682532463e-06,1.29988080485579e-05,1.0,0.0,0.0,0.07017203879189965,0.0,0.0,0.3709938781419514,0.3709938781419514,0.3709938781419514,0.042177898394412355,0.0,0.0,0.0,0.3759179931701633,0.3759179931701633,0.3759179931701633
68,0.1375,-7.55769230769231,-0.0109038109959856,-0.0728053099988268,-48.8989117377348,-4.35959265042563,9.75583431439181,-1.04874670796562e-05,-4.34419189332402e-06,1.13516064481154e-05,1.0,0.0,0.0,0.07022945001622403,0.0,0.0,0.35028738575199314,0.35028738575199314,0.35028738575199314,0.04382924860238276,0.0,0.0,0.0,0.35521956140157446,0.35521956140157446,0.35521956140157446
69,0.1375,-7.69230769230769,-0.0104203415599073,-0.0718730490687361,-48.9388574728698,-4.46389261036566,9.16145827677098,-8.89621787791839e-06,-4.33410650657606e-06,9.89581587044442e-06,1.0,0.0,0.0,0.07028682076148869,0.0,0.0,0.32894606099572,0.32894606099572,0.32894606099572,0.04487783025667649,0.0,0.0,0.0,0.33388629816847765,0.33388629816847765,0.33388629816847765
